,0
ERP29,-0.905427625282532
U2SURP,0.17942679426071972
RPL22,-0.6637567966418851
IKZF2,-0.04433201962740504
PCDH8,0.0
FBXW5,-0.5271281694884911
CD33,0.015773597947792786
FOXJ2,0.5278830708727296
TPRX1,0.07109252262658987
CLEC18C,0.021851607581194126
ARMC4,-0.001372788219071406
GTF2A1,-0.25444185812298414
MTX1,-1.3074056146175947
PCDHB5,-0.6563961086383003
ZNF564,1.0404030798998125
RASSF8,1.5860849055111064
SART1,-0.26457420362173156
LTK,0.1520294684494402
SLC15A5,0.0
VASH1,-0.8127142864308825
PHACTR3,-0.0013241682473980943
GALNT8,0.16565084914083822
OR5B12,0.0
GLA,-1.0176338564034637
COG8,-0.7099108393442741
RSPH10B,0.0
AP2A2,-0.7783191342234419
ZNF407,0.642237878413993
FAM155B,-0.3988770272719411
SLC23A3,0.508783044741079
EFEMP1,-0.35007842578143955
LMO1,-0.0512508486511931
HOXD9,0.3668494882415545
ITGB2,-0.04609592401491347
KBTBD12,0.010380767862389265
NPR3,-0.1366039170591864
ZNF576,-0.9424230027931286
KLK4,0.0
BSX,0.0
FPR3,0.01689298763902561
ATP2A3,-0.0913793106022569
RIN1,0.20427061987052264
C12orf73,0.27356681116575476
PGBD4,0.4465359826629993
SELL,-0.11696850281783439
PRNT,0.0
BPIFB1,-0.2630495373555005
HSPB7,-0.01176386893107568
SCUBE2,1.6524531250392185
SMARCD1,-0.23133025463026602
FANK1,0.08430537128148108
TAF10,-0.34593325379858886
EXTL3,-0.411115209035543
ZNF415,-0.008134071887558427
IMPA1,0.43879907478268443
TMEM256,-0.551222049591912
AGO2,1.0832258283921625
CT47A10,0.0
ANKEF1,-0.43004540314860806
FEV,0.0
RASGRF2,0.31714504755571604
CLDN6,-0.019045730026170847
GLOD4,-0.5594996841959086
NCAPD2,-0.6174668390796008
TP73,-0.2650710027909007
OR9K2,0.0
APOC1,-1.523433326316972
ZNF385C,0.1745609655563344
IL36G,0.08197332016273681
NUDT3,-0.006354793271063277
BLMH,-0.6691001635859357
MST1R,-0.16802357139264656
CCL3L1,0.0
IQCF2,0.15675025411156038
CD151,-0.6303457012542477
FRG2,0.0
NAP1L6,0.0
STAM,0.5076317421678187
ARF1,-0.16426040696881739
MAN2B1,-0.6659929965760774
LSM7,-0.8427789685961109
TTL,-0.5816259100314864
CACFD1,0.4733920359176884
GALNT4,-0.19988968925092293
SORBS3,-0.8458697580156436
FRMPD1,0.018806052091265846
SNRNP40,0.10074162323048652
HOXB13,-0.4032583746380588
RPH3AL,0.12769468482912716
OR10C1,0.0
PRSS33,-0.01482299454060698
EMC2,-0.16630862046299777
SPHKAP,0.015513513512201614
FGFRL1,-0.44806089967261764
FAM9A,0.0
SLC24A5,0.2388594770063447
SAMD9,3.4221197468750564
BTBD10,0.4402981428669621
AGT,-0.5856999331252358
NLGN4X,-0.0027265666040841704
AARS2,-0.23921506148554705
BST2,2.2530395144322926
ZFP64,-0.4085589924393207
TCAIM,-0.9719129206351669
TDRD7,1.7658211114719227
SFT2D1,0.219361878885727
RTN2,0.09161642604470632
RAB11FIP5,0.5872630314822231
PMAIP1,1.7315679384800973
SPARC,-0.5415728803214621
TRPM3,0.005914654889266738
RAP1GAP,-1.530734881771303
SYP,0.24020730489730074
DENND5B,-0.40681601817039104
TNP2,0.040180228060608586
ALX3,1.123634561839932
C16orf86,-0.2824445581441239
IDI2,0.21790608245466858
CDH13,0.0
INS,0.0
DBF4,0.3189550436938995
PTPRE,-0.09595905965151932
PIGM,-0.8377762523040653
CHIT1,0.0
MCHR2,0.0
KATNAL1,-0.43332033741378684
LDHAL6B,1.9807784452689936
WFDC5,0.07903186887486004
EMC6,0.11821660547616464
HLA-C,0.7813242135156298
ARL13B,0.4349650583150768
SPSB4,0.012390775903871356
TCF7L1,0.8734446638689689
STAU2,-0.6722026271187307
DUT,-0.46481393979750907
LMOD2,0.0
NICN1,-0.40141396553071607
CTF1,-0.11109532441265993
RCOR1,0.26966938796776896
MYO7B,0.01280492144850704
ABTB2,2.231208585933751
ZNF346,-0.41821164872860406
ITGA7,0.08647033516035352
ANKS1B,0.040148326166024026
ZNRF2,-0.004481218947280485
AIMP1,0.1599473458516112
CAPN12,0.6721689916262512
CPSF4L,0.0
EIF3E,-0.35009537317542616
GRIN2A,0.006681776044149485
LEF1,0.009039616919815323
INSM1,0.0
SLC35D1,-0.1642874133838128
TOB2,-0.4968412451169941
ARHGEF6,0.18587409711359182
LRRC41,-0.9891282482310957
ANK1,-1.4342989119275447
AFF3,0.018602977757660653
IPO9,-0.8922395123826998
PRSS56,0.0
TMPRSS11F,0.20056270368413592
TSPO2,-0.24713398109931364
ATG16L1,-0.13831403601980696
REEP1,-0.46324863180599785
PCDHA3,-0.5434559788288706
SCIMP,-0.012884050161971763
TAS1R1,0.0
IDI1,-0.17498811340092413
C11orf40,0.0
CBFB,-0.6998906955923871
CDH24,-0.3034550745891602
SWSAP1,-0.4508259886653841
ZMYM5,1.2541622533011565
SEPT7,-0.3707640617815011
SUCLG2,-0.8873727377248994
CCDC42,0.0
SYNC,-0.7921152687483373
PCGF6,0.05294453421111278
IL1RL2,0.39247277686642734
EPB42,0.0
PRTN3,-0.5488549247144516
C16orf92,0.0
GPR78,-0.004929345541412195
CDK3,0.0
EGR1,5.420255007889305
SCGB1D4,0.0
KIAA1586,1.102390824072434
ZNF578,0.0
CD14,-0.14690615935597662
SPAG1,-0.18810823569722457
ETV1,-0.323186311678059
C15orf53,0.0
IL7R,-0.1310590141896989
PARP3,-0.034493718509454485
LIN37,1.3235793724689984
LRRC37B,1.0307544053774416
PHF23,0.7445111742112225
TATDN3,-0.25836277297228616
PTTG2,0.0
KCNJ2,0.12713524501711215
PKN2,0.5687401389384257
CCL16,-0.011436970253896592
SPATA16,0.0
C17orf75,-0.23847162878560857
DUSP9,-0.28384344581022475
B3GNT4,0.3951127843086467
TM4SF4,-3.200616031398708
RIF1,0.9553396448946541
CSF3,0.9570975606520666
RBM10,0.4254111689212148
MRGPRE,0.0
TBC1D22B,1.8729816706710825
TMEM187,-0.9933587331251963
CDSN,-0.08069182446887974
PCYT2,-0.4633704249491921
TMF1,0.5661695478615036
C10orf95,-0.07328610618418924
AZIN1,0.024130698587861765
OR1L3,0.0
TBC1D2,-0.6635636311215398
OLFM1,-0.36110183623117087
SLIT2,-0.03287860154391903
TSNARE1,-0.06704606005874048
ANKRD1,0.3274556610982984
ARHGEF11,-0.18007134133899028
ELN,-0.17790002986080714
PRR14L,0.14259610869525563
TBC1D10C,-0.04421036115881499
POLM,-0.044732660770874455
MAGED4,0.0
DPP4,-0.8317448659004127
IDH3A,-0.7199880106469978
CEACAM16,0.017616273941224864
PLCG2,-0.13326161887903143
FITM1,0.0
HAUS7,-0.7481625134710199
SLC35G1,-0.5235108509730204
HDAC2,-0.2752280876520783
TNFAIP8L3,0.5297664169566365
PHRF1,0.09717161270979702
DNM1L,0.01341516013735955
GINS2,-1.4902597542519445
PRRT4,0.0017858875512411915
NES,-0.2890787376135091
MCM3AP,0.016352733756638482
PITX1,-0.31932018543699425
OR4D9,0.0
FAM153A,-0.0036839688990327434
CCL15,0.0
ZNF584,-0.25746705574219764
INSRR,0.05710891149770295
UBE2F-SCLY,0.042271565054545594
BTBD8,-0.07126230098743723
TMOD2,-0.18386893648730085
LIMD2,-0.21503056174944846
PNLIPRP3,0.016123718717158408
CDA,-0.17655069081057073
ZNF726,-0.024751006988609898
ARID4A,1.0550872586759579
IQCC,0.13574678876307722
ATF3,3.5305437018740458
MRAP2,-0.5539252149029295
HSD17B3,0.10799341976855403
FCGR1A,0.16111875497274408
CCL8,0.052921806163172325
SLAIN1,-0.48971983631723537
GLYCTK,-0.20965746120867945
DOCK5,-0.0077590029216256795
OR10AG1,0.0
THOC6,0.32823912147572054
ZNF45,-0.08333068117430065
SPECC1,-0.24202721727690335
PROSER1,-0.10307464385526766
TSSK4,0.9601500201799397
TFAP2E,0.22978260574949239
ALDH4A1,-1.7580248736546862
ARHGAP39,-0.07589060292485827
C6orf48,0.1862747513200418
ZIC3,0.0
DIO1,-0.1860141176750409
VPS11,-0.056586745680825334
HTR7,0.05176428603452321
EXD2,-0.7300012883597535
SMARCC1,-0.34207529057299046
FAM78A,0.04768953375272569
SPANXN1,0.0
CD1A,0.0
GPR119,0.0
CNTN2,0.006928880433249499
THRA,0.12944894141198549
SHC2,-0.25227327471632366
KLRC4-KLRK1,-0.011102907277175895
KLK10,0.25144327120491
OR2Y1,0.0
CRBN,0.7975502248180111
METTL6,-0.3752497685292775
TFAP2A,0.4816106556198536
SIX3,0.03478470387035962
ARL1,-0.18595944904523876
TSC22D2,1.0653867324889332
CSNK1A1L,-0.018307889716554577
GLIPR1L2,0.034471995953933354
PSTK,-0.36859080219124457
CAPN13,-0.16088393445652294
GAS7,-0.04203117096060949
PRB3,-0.026255672685013574
ZNF844,0.0
AZI2,1.2734766561666149
OR8H2,0.0
LILRA5,-0.06020736743246926
DUOXA2,0.05038990512626114
DYNC2LI1,-1.0371030421125178
OR4C11,0.0
NUP210,-1.7441085552604845
NAA16,0.4220355892867247
HPS5,0.258102810353082
DOK2,-0.02345723550206665
PECR,-1.0913862419973694
AKNAD1,-0.07003020252313069
TNK1,0.611706536529133
KLHDC7B,0.047248100149779405
SERPINB1,-0.7224930212213936
RANBP3,-0.8432856953230328
SCLT1,0.31136685466210834
ALOX12B,0.7685685450034376
SPNS1,-1.2717897084398468
PLSCR1,2.3585804086646656
EAF2,-0.1944157650327878
KIF23,-0.40657140176952855
RALGAPA2,-0.37908966102123487
PRAMEF10,0.0
CDKL3,1.1946810281668827
ODF3L1,-0.3539649714434958
PEX2,0.5567716590154164
ARL6,0.21023671764664464
MRPL18,-0.6398546794887068
OR1L6,0.0
GALK1,-1.1714013215324433
CCDC151,-0.26542872222313507
ALPI,0.02509043850791897
BCL7C,-0.8752328182608597
ATP6V1H,-0.04540750565440543
SPAG16,-0.6866496887983691
MAPK14,-0.6236955131302864
ARRDC1,-0.2098753318980151
SLC30A5,-0.779841956978025
HCST,1.6139539556735787
BANP,0.06717714525995255
RAB2A,-0.28276985366015595
ZNF324B,-0.5122647565267835
NLRP2,-1.046055324683711
KCNH2,0.024311223173829465
LTF,0.0
CES4A,-0.10539378471882715
GABRA1,0.0
C22orf31,-0.027750651060623018
CCR5,0.03386112714301408
ITPRIP,0.5385749518422163
ZFYVE16,-0.5546171146926273
KIF13A,-0.3671952034352812
BIN3,0.5550408724802938
REXO2,-0.40951144277884577
PRKRA,-0.5056949284890311
GNG12,-0.7366704050317541
OR11G2,0.0
PPP1R8,0.21167375114359865
GAPT,0.03414217739028149
OR4M2,-0.1321809482699639
ANXA3,-0.9207620547352438
FBXO28,0.821018999412173
STK3,0.3980224224939557
TMOD1,0.09466803826326053
CD207,0.0
C15orf62,0.4832753258618234
ZNF77,4.485193685752238
SOGA3,-0.05850429767679027
URGCP,0.8543999750024889
SLC17A8,1.154796702623272
SPTLC3,-0.04316098758867065
SYNE3,-0.0018788787518627392
OR56A1,0.0
TPD52L3,0.0
NOP14,0.09578305780111984
OR10G7,0.0
HIST3H3,0.11249693470744054
REEP6,-1.46561919946188
ABCF3,-0.32676302487115416
HIST2H4A,0.0
SNCAIP,0.2257439822108978
ROPN1,-0.001760622768780666
TXNDC15,-0.9964886104292239
HEXA,-0.9962710092401448
ARRB2,-0.676402585606712
ZFAND1,0.7532003883455176
BTBD2,-0.9841569403147736
HNRNPK,0.19897855306954781
ACTA2,-1.3207215855236107
POLD2,-1.9003163458961172
NDUFA4,-1.748549235451251
PCCA,-0.47264316681461205
CLPB,-1.2685402807750017
GCA,0.04715481365904228
MCHR1,0.0
CRABP2,1.3273792901411658
CPEB1,-0.5061714470759391
SAMD5,-1.1052187890499312
P2RY4,0.0
SPNS2,0.9081368499638645
SCGB2A2,0.0
DAGLB,-0.12686464331770742
FAR2,-0.05099948850426389
TRIM67,-0.03422610408912643
KISS1,0.8805905078957605
TCHH,0.04472893074436124
TEX2,-0.9650008758159605
PARD6A,-0.36360904814367545
PPP1R1C,0.14547047548622327
HMGXB3,0.6074062536059559
ATG3,0.3448760070863468
GJA3,-0.06391996823336339
DLC1,0.07875769803213895
UNC119B,-0.5773775519943789
SOAT1,-1.0773628644914335
ACO2,-1.4446727520793523
SEMG2,0.0
KLF3,0.4531893868331496
GFI1B,0.0
TRIM49,0.0
TGFA,-0.3435526930155359
MC4R,-0.11907199051503514
OR4Q3,0.0
RAB4B-EGLN2,0.0
CPT1B,-0.09315985356978712
EID3,0.4719984563491577
IDE,-1.1240040317907511
ASCL1,-0.031547457682078554
PLB1,-0.10033067998174244
FGF9,0.007607246726421546
S1PR4,-0.14807175951222482
LAIR1,0.007988575467490546
NIT1,0.28781693554578514
INCENP,-0.18452809608777887
CHST15,-0.06801314409076387
EXO5,-0.39744744449426295
GPR31,0.0
ZNF562,0.827940921635586
FLYWCH2,-1.0214688384427002
FRG1,0.5388823826685245
UNC45B,0.0
CYP27A1,1.290287321858006
ZNF525,0.04388654914309445
SCRIB,-0.7767840084215085
TPPP3,-2.588782385324322
FAM71A,0.15947079034534065
ACTRT3,-0.20250622331779078
FAM180B,0.27599222591368927
MGMT,-0.9279817493626068
SLC25A37,0.8860881347743081
PNLDC1,0.3484683843327084
UROS,-1.4935369280575217
GNAZ,-0.5763705601068274
MOK,0.2108034402361494
DIRC2,-1.1180135243910816
MOB2,0.33032904539910213
FAM184B,0.23258924920730895
CHRNA9,0.017125899795419713
SHROOM2,0.18006058362374883
PDXP,-0.08602702421048924
GLI4,-0.44407139270651874
LYPD1,-0.4082242052977776
FAM20B,-0.9347907773537383
CLCN5,-0.051216228132672126
FAM32A,-0.02217170085047382
GRIN2C,0.5554403331930186
POU5F1,1.1055434636458548
TMUB2,-0.057847994580392914
FOXO1,1.7774075153362232
PXDN,-0.21538142106553704
CNOT2,0.6896480369747482
NMNAT1,-0.4949059366390265
BMP6,-0.11155066176938755
RNH1,-1.2123603030001373
ZNF397,0.3063413091193048
C14orf119,-0.09779077424541782
RFC4,-0.04323136011130346
GP5,-0.009044022812074929
CCDC33,0.11007951244465006
LYRM4,0.020731529730755316
ESF1,1.9408237852595036
MXD3,1.1048647157404388
TAF4B,0.39857955521266664
PLEKHG6,-0.5564148216778678
PAX2,0.07335236187272877
NCR3,0.0
MCF2L,-0.03370349609570637
CLK4,1.566204899982052
CCDC89,0.04742962895440542
STPG1,-0.22043839219491612
FMO1,0.0
SYDE1,-0.00208398626300621
FAM160A2,-0.040790411052372466
SPAG5,-0.5557853411198108
UCP3,-0.403638509680494
BCORL1,0.5302933247323842
LSS,-0.6443859293687129
CHRNA3,-0.30331391078379577
NFE2L1,-0.6762186609972316
GBP5,0.3241506014197645
NCOA2,-0.3615944142199252
ZNF618,-0.32845967630080475
MEIS3,-0.45115622829661906
TFCP2L1,0.3732676658590779
ZWILCH,-0.9734077134170578
SLMAP,0.9032893195662179
GNG11,-0.6171340050594516
OASL,6.216697585607984
PTN,-0.16239231184475678
ZNF835,0.0
SPATA7,-0.32794603080864615
GAB2,0.47770613354621716
HIST1H4E,2.3566442999386723
LEPR,-0.3045744776976469
TBX3,0.9526114420217073
CCT4,-0.4734105904265098
ANO4,0.06501827853033466
KLHL26,0.8570736311574922
FCHSD1,0.7292525827086347
OR51F1,0.0
ATXN3L,0.0
TMBIM1,-0.0396750409010842
AUNIP,0.10209736840967709
NT5C1B-RDH14,0.0
FERD3L,0.0
KIF17,-0.11331974219155316
FA2H,1.2531555641610326
DDX55,-0.0012906731800295113
SERPINA7,0.0
ACTBL2,-0.14775080028831833
IGFL1,0.06763787891105316
KAZALD1,-0.39043459477517783
RCN3,-0.03538202582752953
C3orf38,2.0945441846118387
SIAH2,1.2393150181610726
PPP1R32,0.5062184204926637
UGCG,1.1967531458191982
C1orf112,-0.4691201737265207
NFYC,0.18623463055469447
PRAM1,0.04521573136320607
MBTPS1,-1.0033509395360776
PIGL,1.0083684674021056
CLEC2L,0.0
PRICKLE2,-0.22709860781302504
DMBT1,0.0984777776306238
TMEM38B,-0.3120590246636774
MARVELD1,-0.5673915167393351
ERMN,-0.03446789276981681
MYO9B,0.12291435524487637
MMP21,-0.09317730211513697
H6PD,-0.46900875158106725
CAND1,-0.1819190122853418
C21orf62,-0.0018831854157179005
SLC37A3,-0.27852478896403476
LY6G6C,0.6553085025232837
ARRDC4,0.45223752530143435
ARPP19,1.1155484485430147
IL19,0.0
TLR5,0.034543672744186626
TC2N,-0.48699769499296686
FBXO48,0.7236689354803169
RARS2,-0.8043947684704729
SCN8A,-0.06284436152253425
IPO4,-1.5332754423237582
FAM57B,-0.07095536790229609
COL6A6,0.012295271382774847
RNASE9,0.0
CORIN,0.0
GDAP2,0.3142696149588573
RIPK2,1.3275693273421698
ZNF493,-0.011347951342352482
SIK3,0.5923253119018042
C17orf51,-0.2933862023796112
EBLN2,0.8878204839572108
GRASP,0.3514921888658697
TMEM114,-0.05968174734799018
F11R,-0.7074602225627808
HBQ1,-1.3485056979161378
CRIPAK,-0.31054384638534205
OR52R1,0.0
NRF1,0.1754423401492553
ZNF433,-0.06478078731234033
CDC37L1,0.14949236479986894
HIST1H2BA,0.0
METTL7A,-0.006988414948719574
KRTAP19-1,0.0
RNGTT,-0.015507066376841738
IPMK,0.7710487971478597
CDK11B,0.19060894839542852
TULP2,0.9274414873925422
ADORA2B,-1.075899256275986
HS2ST1,-1.2165894959887722
PROM1,0.6188778665313629
ARHGEF19,-0.05265554218517088
PRSS8,0.08430171674482001
ZNF44,0.40647232244423215
PRSS21,0.03588023658439887
MSX1,0.7188244144413103
ADCY3,-1.036849868082398
NSA2,0.07337153724352508
CSRP2,-0.6665404030966444
INO80E,-0.8949899135021879
WBP2,0.8456510873289567
DCHS1,0.30765840912229264
GRIK4,-0.010822102055893401
SYCP3,-0.03294985649962493
ADAMTS8,-0.17966880885014255
WDR37,-0.11195743174337691
INTS5,0.002079383128988699
MAP1S,-0.007022645611594269
DCDC2B,-0.3696213971283453
ATXN3,-0.16155754827831825
SPCS2,-1.2729454404772222
SLC5A11,-0.5118387943209582
ZNF100,0.0
LATS1,0.8946412269569533
OR5K4,0.0
SH2D4B,0.03729214319355725
ZNF283,-0.18530594255136146
ASB15,0.0
MOGAT1,0.07837857021838703
LGALS8,0.707870909572291
TTC21A,1.0096899348551938
MYF6,0.0
STK4,-0.253491203395547
CD81,-1.3475279013176626
ENPP5,0.0
ART3,0.0
MARK1,0.05633021548824163
OXR1,-0.24500132466204816
ZNF648,0.0
METTL3,0.09349255007848623
FAM214A,0.6172846191819628
VPS39,-0.40609856704082814
C15orf41,-0.2870901960829688
ATP7B,-0.04754510069394541
EFCAB11,-0.4209510535639335
SLC7A3,0.0
CDC42BPG,-0.4497716028903813
AKAP7,0.1604205158313256
SMIM18,0.0
PF4,-0.2835823145900379
KCNAB1,-0.13524305380499171
NUP153,0.9402982321070716
GCFC2,-0.1326636337069096
CETN3,0.005252149810068829
BCL2L14,-0.04310196692155205
KLLN,-0.25985304415298266
IRAK4,0.043657108830908786
CCDC134,-0.6450603942272601
C10orf53,0.0
SDK2,-0.518516873395465
ELMO3,-0.05053057260827987
TBCE,-0.1478005318565252
FAM83E,0.0024210646677919265
ERC1,-0.0500881708590617
ODF3B,1.24591103384231
CLCN2,0.1075639778845664
MCM10,-0.6962659603160559
ZNF613,0.601056511081819
C9orf62,0.0
PTCD1,-0.001346248488158556
RNASEL,-0.5061648738772175
PCNP,0.6479826340573434
CAV2,-0.8949392428287721
HSD17B6,-0.7741484941315517
OTUD3,1.6823619849466391
SIGLEC1,0.050258115100527676
MED11,-0.6065633557266557
SULT1C2,-0.08455719807074473
SULT4A1,0.0
HSPBAP1,0.3829867292136472
LHX4,-0.1101138701221277
CA9,0.04211411823741251
HOXA3,1.1637891722384361
CYP2F1,-0.07270653774385953
GOSR2,0.26986625525032437
ELMOD3,0.47493805011058043
KCNK1,-0.059218969885102
TLE1,0.40223629698461316
VPS26A,0.500822542538649
PCMTD1,-0.1033180887822227
NOTCH3,-1.100889506256081
CETN1,0.0
SERPINB9,0.7413659514908586
COX6C,-1.0042514005147591
RHOF,-0.1182170477724121
KRTAP3-3,0.0
ZNF7,1.2935629837899438
HECTD1,0.3183032598726694
NID1,0.409092890771539
ARFRP1,0.07818957176537222
ARHGEF9,-0.4575716622798034
GPAT2,-0.004830173939250985
DIRAS2,-0.10988102135698538
ASL,-0.7588871404979356
MAP3K19,0.05973692685142736
STX2,-0.07339113524145047
GPR88,0.04131103035841306
CD84,-0.0011242622541580392
CXCL11,1.4896244184610943
ANKS4B,-0.31664229917187103
MYCT1,-0.0035467345073972828
ZFYVE9,-0.3910402092283025
CGB1,-0.04716359634389413
STX4,0.5987955211012306
C1QTNF6,-1.15315134171925
HDC,-0.027290048046191395
ZNF132,-0.6990536347601569
ADARB1,0.026669116831573025
DHRS7,-0.8423847082011688
TIMP3,0.6608495727178288
LY9,0.003090026775176083
GPR25,0.0
HSD11B1L,-0.38071224997454867
FUT10,-0.1447230308531493
ARID1A,0.4934410480755522
COBLL1,-0.4459631580025267
GDAP1,0.14040384837020348
RBBP5,-0.8546889078457798
FOSB,3.021345844208243
ZNF419,0.6450642620313851
NKIRAS2,0.2802576014451392
TRIM42,0.0
AGAP1,0.12125079798682892
KPNA2,-0.38518466857814904
MMP27,0.0
PDZD7,-0.06180427746609499
LRP2BP,0.14793685845273105
FAM78B,0.0
ZNF773,0.6929602596822025
MRPS25,-0.7531128621035443
NUDT21,-0.12233723935690755
ZNF683,0.0
SAMD1,-0.3280682772154284
CYGB,-0.8730052041081867
DPY19L2,0.037444527724762366
LRRC45,-0.9894094541078077
POLQ,-0.20832587729962704
CEND1,-1.015654795738239
C1orf116,-0.23218230357575953
CCDC69,-0.326088202132638
SAT2,0.5884311648563338
NSF,-0.7192296860045144
SLC25A6,-0.8744352701166704
KLHL29,0.10893257528369316
SPO11,0.0
ERGIC2,-0.08739873788575236
TAS2R38,0.0
RGPD1,0.0
OR6Y1,0.0
CDRT15L2,0.0
NEK3,-0.011690494769803328
PSMA7,-1.2151025782565048
HNRNPD,0.38557451146473376
OR2AT4,0.0
PCDHGB1,-0.6002435618581068
SH3PXD2B,-0.15973770742652071
GH2,0.0
SEC61A1,-0.9633948417666236
RABL3,-0.03100087024799958
SCAF1,0.48838895473691624
ADO,0.10336111303379747
ALDH5A1,-0.8328167282814756
NDUFS4,0.37272068030289063
IFITM10,-0.9574372063350676
CCDC112,-0.2731539485890404
VAX2,-0.371232918988482
CHAF1A,-0.5635154136297154
S100B,0.0
OR6C6,0.0
LENEP,0.3418880438129971
ARL5B,2.9741923681136977
NR6A1,0.22071225221061852
SLC30A2,-0.009541299361608092
PNPT1,2.170742786705279
MRPL30,-0.7958369400947838
LCMT2,0.40992696603585665
TMCO3,-1.1536707283472998
CRISP2,0.0
HOXD12,0.0
POP1,-1.3266477306975009
TTN,-0.032948570593735474
ZZZ3,0.3923645247692251
IFI27L2,-0.03668371639976087
ZFP91,0.14295382965323888
ZAR1L,-0.12994858193670472
CFH,-0.997878145047352
ZNF682,0.0
PPIP5K1,-0.8792972054606538
TRIM36,0.41806069735628615
VAMP4,0.42549940007240483
WNT2,-0.014538896808729277
PNKP,-0.6056460930061252
PLEKHM2,1.1828503500110075
SLC44A4,-0.0028500179100659157
ZNF496,0.0555547844276133
DBNL,-0.9219603709032964
LEMD2,0.2376245362888123
C1QBP,-1.282937372389461
VSIG8,0.01121286367735878
COL10A1,0.027219820667700123
ZFP1,0.654720322088878
DNAJB4,0.5197658102393454
PPARGC1A,0.4533478822062006
RBBP6,2.902652411854976
METTL14,0.38508990518511776
SLC22A12,-0.002838348380148011
CCDC144NL,0.08310477578226638
SLC35E1,-0.25573694466907915
MFSD5,-0.7386931925223124
ZNF446,-0.007992672317848282
ST3GAL5,-0.46150034891051783
KPNA7,0.17410891632541836
DPY19L4,0.06479000820965641
BTBD16,-0.3973453424237966
BARD1,0.13684207470545795
TLK2,1.796976160945945
IDO1,1.421799416438492
EMILIN2,-0.04131132784811209
POLR2F,-1.4047428686846257
ZNF605,-0.4508672579370224
CCDC73,0.6952681412044448
NAGA,-0.9234291401490318
SLC7A6OS,0.03357042255731346
DCTD,-0.407198376119954
NDUFV2,-0.4123083795411393
FAM120AOS,-0.015009794116666697
SGK1,0.7999364677502694
EZH1,1.1488734084404415
TTC23L,-0.04840166171191248
FABP2,0.08829953445679398
SPATA22,0.03544944367710695
STARD13,0.69301668689611
MITD1,1.3614518817850891
SAP130,0.353485159135567
CD9,-0.6306331805448337
PALM3,-0.4345260134729942
SLC39A10,-0.5151557072547464
ZXDA,0.14315244941029204
PLP2,-0.4461431733535255
USP40,0.39765974974985596
CXorf66,0.0
PAPLN,-0.14041836687648612
EIF4H,-0.06068702003384718
OLFM2,-0.959009580454399
FBXW2,-0.6978650186426374
SLC30A7,1.1663898122913143
AKR1D1,-0.14291274562663636
MRPS15,-1.125372554745983
SPACA1,0.0
CEP192,0.15209896179708804
NFRKB,-0.13427210272851542
DRP2,0.017295446847895447
ZFP69B,0.23234806185954804
C1orf50,-0.0030741791611137437
TMEM102,0.42584199987694094
XRCC1,-0.20654818623637183
FOXK2,0.059760916728829994
HIST1H3D,0.13281046941683455
POLR3F,-0.3672760786709741
HAO1,-0.14160369167673145
KRT38,0.0
COMMD4,-1.4064406342137645
TMEM248,-0.9028667055131807
SV2B,0.0
PRH1,0.0
HLA-E,1.0841078321129247
ASAH2,0.008180102424549024
EXOC6B,-0.21686656707331364
S100PBP,0.2963170623726423
IAH1,0.05104049550491796
PGLYRP3,0.0
LGALS12,0.0
ATG2A,0.47007308499434375
PPM1N,-0.6808885321951669
COQ2,-1.3084470266799075
VMA21,-0.08343674186541428
AKR7A2,-1.3539312238642176
OCIAD2,-1.1269288588948538
ZNF367,0.22030754130951502
FAM106A,0.023449334830953017
KCNH8,0.027742244216883226
SERHL2,0.29566902978882253
NDUFA8,-1.1047949668401262
GCK,0.03403765594200792
ALG10B,-0.23429451669093782
USP48,-0.2888900308858302
PSPN,0.18612740789561627
PVRIG,-0.6251204787213509
APBA3,0.7026171327551369
EEFSEC,-1.3100696783580723
MTHFS,-0.32800693791259783
SYNJ2,-0.4760412147864277
KHDRBS2,0.0
SPINT3,0.0
KCNH3,0.047037997686057764
C10orf90,-0.16611061363963964
TLE2,-0.4375718088817736
RAB31,-0.4920890744173092
PGLYRP4,-0.013634195864272947
RIMS2,-0.03712004158828443
CDAN1,-0.168284061207151
FOXF2,0.301783751730349
CPXM2,0.013127369277547032
HTRA1,-0.5454463091592014
GYPE,0.0
KRTAP12-3,0.0
SLC17A2,0.0
C16orf90,0.1689852800862304
APBA1,-0.4385111694804831
MSL3,0.006433250220627684
ATXN7L3B,1.0062996884185669
OR5D14,0.0
ARV1,-0.42333631627603996
AANAT,-0.20121988186625614
SLC36A4,0.07646616709944243
OR6P1,0.0
CASP6,-0.7860625608405307
OTOP3,0.0
CCDC66,0.9071653924178771
RAPGEF4,1.7298693983678761
OR2T12,0.0
CSNK1G1,0.6591073990241831
KCNJ15,-0.0011071223003277346
PA2G4,-0.747928441925712
MAP2K5,-0.22727658285630814
C20orf144,0.03322835371216339
PTPRK,0.1847979998676479
PICALM,0.2059862867283524
TECPR2,-0.40645809077919237
PRIM2,0.04957807499578215
SLC6A13,0.5714981010125597
FZD4,-0.3798575959355047
SP7,0.016720385555943133
RNF41,-0.34619861545872155
SCUBE3,0.0912019856021372
IGFL3,-0.002371121776010343
ZNF142,-0.17221081525994064
SYNJ2BP,-0.46599419564791056
STK32A,0.005061241913445609
OC90,0.0
MATN3,-1.129012609340619
RNF13,-0.39548963781410773
TOR1AIP2,0.7985314402612418
