,RHA015__A549__turquoise,RHA016__A549__turquoise,RHA017__A549__turquoise,RHA018__A549__turquoise,RHA028__A549__turquoise,RHA029__A549__turquoise,RHA030__A549__turquoise,RHA031__A549__turquoise,RHA032__A549__turquoise,RHA033__A549__turquoise,RHA034__A549__turquoise,RHA035__A549__turquoise,RHA036__A549__turquoise,RHA037__A549__turquoise,RHA038__A549__turquoise,RHA039__A549__turquoise,RHA040__A549__turquoise,RHA041__A549__turquoise,RHA042__A549__turquoise,RHA043__A549__turquoise,RHA044__A549__turquoise,RHA045__A549__turquoise,RHA046__A549__turquoise,RHA047__A549__turquoise,RHA048__A549__turquoise,RHA049__A549__turquoise,RHA050__A549__turquoise,RHA051__A549__turquoise,RHA052__A549__turquoise,RHA053__A549__turquoise,RHA054__A549__turquoise,RHA055__A549__turquoise,RHA056__A549__turquoise,RHA057__A549__turquoise,RHA058__A549__turquoise,RHA059__A549__turquoise,RHA060__A549__turquoise,RHA061__A549__turquoise,RHA062__A549__turquoise,RHA063__A549__turquoise,RHA064__A549__turquoise,RHA065__A549__turquoise,RHA066__A549__turquoise,RHA067__A549__turquoise,RHA068__A549__turquoise,RHA069__A549__turquoise,RHA070__A549__turquoise,RHA071__A549__turquoise,RHA072__A549__turquoise,RHA073__A549__turquoise,RHA074__A549__turquoise,RHA075__A549__turquoise,RHA076__A549__turquoise,RHA077__A549__turquoise,RHA078__A549__turquoise,RHA079__A549__turquoise,RHA080__A549__turquoise,RHA081__A549__turquoise,RHA082__A549__turquoise,RHA084__A549__turquoise,RHA085__A549__turquoise,RHA086__A549__turquoise,RHA087__A549__turquoise,RHA088__A549__turquoise,RHA089__A549__turquoise,RHA091__A549__turquoise,RHA092__A549__turquoise,RHA093__A549__turquoise,RHA094__A549__turquoise,RHA095__A549__turquoise,RHA096__A549__turquoise,RHA097__A549__turquoise,RHA098__A549__turquoise,RHA099__A549__turquoise
SMAD3,4.800666979677484,2.3244131596270234,0.844991369361102,0.4279901252727477,6.272284523187456,0.36308022232587583,0.16892951909271142,1.147384856213929,3.4121135316029636,6.614327037505319,0.7669258518593711,0.17082624398451146,4.945883893667006,0.0,3.9052931290019526,0.14571527450212843,8.774167687699777,2.0035950411757635,1.2197725830468196,6.604572501947639,6.15823602851533,5.299706234638214,2.4774467887540155,3.574876551611176,0.9975641182215487,3.9544662087274034,5.50451552309361,5.086320963106607,1.7911097390814976,5.980342969018064,0.5475633449856536,3.20946584293751,7.179938938569072,6.099314142742305,0.38489638165712103,3.6317329228836064,4.028975736883488,0.3922250873413779,1.1586278637855412,2.5737598723428974,5.459323412451448,4.662513150624892,5.586425493026354,3.415090697677637,5.7095580830631345,1.3570452129668078,8.097837253322052,5.006733370215652,3.732334330990181,0.27395504666117837,0.0,0.7299877429577226,6.387876023512081,0.9564328939102011,6.463342901065563,6.326386340457201,6.417479559543936,4.479747934366225,0.0,0.0,0.0,1.9518637752234311,0.6698005321058096,0.0,7.550192684093284,4.238267151250651,2.656141659653322,2.454541785854083,0.0,2.864719038451631,5.293999429229996,0.8256041091382266,6.070593265900412,0.0
GGT1,5.183160938393145,1.2547572893127752,0.0,1.6194787462217826,0.0,4.415981704642416,5.413235259462622,0.0,0.0,7.965259048068343,6.333416577482042,0.0,3.488013629021339,0.0,4.363963010061434,7.2998216057778755,0.0,0.0,0.0,0.0,7.626899031948557,3.983495294414508,4.276317992652217,6.429527257487212,0.0,0.0,4.480627043151787,8.677927487492308,3.9348278410199153,2.8281339447946605,0.0,2.3707473798318435,5.763886905604982,3.754951620518222,0.0,0.0,0.0,0.0,0.0,0.0,1.8890529385415409,4.742394327725345,6.526652596803944,4.694501365990482,5.221938931628624,3.216996453168504,0.0,6.594842612007811,4.480051804598486,0.0,0.0,4.728339591854309,0.0,0.0,1.624891644505323,0.0,2.204337946760636,0.0,0.0,4.658885535222392,0.0,0.0,2.7654159312906867,5.035148797773801,0.0,0.0,0.0,3.6768089943477884,5.518415538886223,7.48943054182715,0.0,5.63343702297503,1.9192485403944315,0.0
IRAK1,3.7290632695777366,6.0690748462582365,1.981238920823787,3.2773465482520026,5.087619831874572,0.9248014844608358,0.0,8.467764482307498,7.280622317987247,0.0,7.553844290330309,3.8310867844232854,4.357228241599992,0.0,6.856836334738757,1.0643586415260775,3.918147673876827,3.673171955591686,0.0,0.0,0.0,3.2132617285474736,1.9866402918779975,5.533080500299705,0.0,0.412918066914565,7.7455466016065255,0.0,1.5538568819842047,7.070024314224105,6.949406532113572,0.0,0.0,0.0,0.0,5.746449826693908,5.796948106996372,5.417511627366301,0.0,3.3382076020061,5.573735033965605,1.047294080094016,0.0,4.331189261898094,0.0,0.0,0.0,4.578353065290849,0.0,0.0,0.0,6.459774218027441,0.0,1.180236992255786,5.8494989317201815,0.0,0.0,0.0,0.0,5.832710298852585,0.0,0.0,0.0,7.033489077659729,0.0,1.6002792699356716,4.143066832378066,0.0,5.7085652454470415,3.878529176541209,0.0,0.5575463512005223,0.0,7.824837848117185
APP,4.966342788062637,2.6169387047029264,0.40549359095633114,1.104343370008623,2.409591881075557,2.212065007783232,1.6516280798329446,0.6374145661363629,4.3553123303578465,4.6409389984359315,1.9923370077015432,0.0,0.0,1.4411009765868408,0.0,0.0,0.0,6.4579931249609785,0.0,5.392289942611503,0.0,5.584863312027444,0.0,2.099133586506123,4.691589995690318,0.7978480461597648,0.6655710502077274,0.6082216386861365,0.0,1.2197416116302497,0.9274929735225184,2.285177288871132,5.595748305942792,3.2153477793021166,8.011808689732167,0.0,3.5647195944430954,0.0,2.679633228179003,2.108236725424254,4.747253114266956,0.522829131790334,4.5234929559485195,6.815434533795232,2.198267830783354,3.370035911247331,0.824387428348833,0.0,1.5028346675799038,0.0,0.0,0.0,8.663337502660287,4.108925846511825,5.8361639983314175,5.849694080181109,0.0,7.946040690157736,3.576848612009942,6.711109402275598,0.0,0.4733484526931982,0.0,1.1928001593238167,0.0,0.8395775048040709,1.2053674877068823,1.3576702303917618,0.0,1.0097986157160275,3.571701077135058,3.878833220828309,5.5025120093389415,0.0
MSRB1,0.0,0.0,0.0,0.0,0.0,3.1618119187485334,0.0,0.0,5.185073637876762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.763670503306685,0.0,0.0,0.0,7.257519847964218,0.0,1.704340813303189,0.0,4.185470146066942,0.0,0.0,0.0,0.0,8.051002244066932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7881820365317812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.668048191193083,0.0,0.0,8.449656285638625,1.1431125589130182,7.010186797858178,0.0
GSTZ1,4.405931111888171,0.0,0.0,0.0,8.44655813848677,0.0,2.2524762141352173,4.4193029174199046,0.0,0.0,0.0,0.0,1.1340303205340938,0.7979260497258778,0.0,7.301560211725683,0.0,0.0,0.0,0.0,0.0,0.22139084339030995,0.1968726467417709,7.412070162291892,7.253157283956568,0.0,0.23301555474824387,0.0,7.718306821867008,4.232637734877213,0.0,0.2622322848967989,0.0,1.194377075287506,0.0,0.0,4.286149267459333,0.0,6.927671311279036,0.0,0.0,0.0,3.7472369991806844,5.64016104775602,4.907212761527128,1.1792180228466107,0.0,0.0,0.0,0.0,1.7731017456261038,0.7699096559952714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.618218095869792,0.182589334989015,0.0,0.0,0.0,0.0,0.0,7.934097738445491,3.310991513230449,0.0,0.0,0.0,5.172543519665374,6.675914703859924,0.0
SUGT1,6.769044391091421,6.539962153027314,0.0,7.930843761960133,3.3099183033456767,4.77906006194138,5.296835468745038,4.505319326395765,4.877292723707328,0.2744978412979037,5.704575982468329,7.232324984166073,4.522024353122947,7.367030272574879,6.595176904634243,6.8561391400212734,0.15926620613700765,0.0,4.147852084211889,6.816100462013759,3.2370848819204747,5.877619112809327,6.641428978768099,3.482125464079991,4.9106846991694555,7.249653917562006,0.9302362333046934,3.7564469070517688,6.0309076573198634,6.804673140269935,2.105855722247902,0.07402486901035008,6.214468725862655,6.1974958656827175,7.880538603824989,6.978435906276071,4.353287999756667,7.272293855673643,7.353649695751056,0.5933547271987312,2.2195093048102885,5.054514239971641,6.329769434565826,3.9233964240912136,4.718087583960517,5.245256055756953,7.30813876834868,6.784687187285237,0.13043078063428093,0.0,6.491522841667507,4.308149692435902,3.2532238601977266,6.073681011643164,4.566285459868861,6.673627087181249,0.0825862426592754,6.1472191737117745,2.364592041609747,6.392406729707535,4.661373373954622,0.14815968832903667,4.868770709401329,7.627986137688559,6.966626572641808,0.08296058933862689,7.560661463730279,5.162914934545381,3.3242374430484873,4.856353314250898,6.921924224280954,2.77305109245978,6.627425906289966,2.9547528040988293
HIST1H1E,4.486386157968763,0.0,0.0,1.8844064606030995,0.0,0.0,0.0,0.0,8.6356782212364,0.0,0.0,0.0,0.0,0.0,1.7713235995564631,6.102223493906376,4.080819659012168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.441008655984991,0.0,8.453311794480259,6.612277294986515,0.0,0.0,0.0,0.0,0.0,0.0,3.2318348077120835,0.0,0.0,1.9158153372866902,4.030592103119654,2.729428779272471,0.0,0.0,1.7485556920869552,5.63865022064819,0.0,0.0,0.0,0.0,0.0,1.9925110426145165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4424180601900916,0.0,0.0,0.0,0.0,0.0,0.0,3.0655895438729432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPS8L2,0.0,5.2072994134632795,0.0,0.0,0.0,6.632221676199169,4.664835506612028,2.048005949988733,0.0,3.3320906288254215,0.0,0.0,0.0,0.0,0.0,0.0,7.802522827346575,0.0,0.0,0.0,0.0,2.331642165278257,0.0,0.0,0.0,1.9727294100975874,0.0,0.0,6.536739882349128,5.91760122152507,8.746954284431188,0.0,0.0,7.464709103581306,0.0,2.1182234908320523,6.255500733148386,0.0,2.090348737580448,6.2102310415599025,0.0,0.0,2.2909404024036784,3.6452289821081316,3.3507546461770947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1955917018307884,0.0,0.0,1.6834000258079194,4.698162903385104,3.8334366160937794,3.877361443339113,0.0,5.843350767927628,0.0,5.636276591825117,0.0,0.0,6.722616297377939,4.171014626111258,0.0,0.0
MYH9,0.0,0.7886230741579907,3.7457859037881724,2.421487236086739,0.9420167248718195,0.0,0.972885980564203,6.518571331793835,2.277395650510802,0.1870075669770331,1.6756714286577554,0.0,0.0,0.1384186890041478,0.0,0.0,1.2485166201772027,0.0,0.7716405319006525,0.0,0.0,0.44300080452726365,3.0950062025904983,1.5359733010765775,0.0,0.0,0.0,0.0,2.9712823507739863,8.590362488463747,2.8257083018219786,0.0,4.282291524514876,6.583905640152833,0.0,0.38382205304981415,2.656194299684708,4.373314118809399,0.0,2.1630864748030376,2.121287331638482,1.839145323113281,0.0,0.8151810929780452,2.280920691291495,0.0,0.24859191132863143,2.1438766308035353,0.0,0.0,3.229800158638013,0.0,0.0,2.2141434607715524,0.0,0.9383452677139034,0.27224540074837683,0.25785908381883943,0.0,6.053080917869949,0.0,0.0,2.3445558359500636,3.1348271386606603,0.289469762423657,5.143760739949766,0.0,8.34817044038633,0.0,2.561893081795949,0.0,0.33174533856825916,2.3443200562091686,0.0
SNF8,7.6310678943202,2.8353885208215237,3.1671909097405666,0.4689085709291778,3.5895477855555984,5.3388308509399796,4.5036285959481965,0.4571204070354938,0.5284302929135603,7.296595062544373,3.828215203360015,0.5127214400379299,0.0,3.3467073205436146,0.437969140510252,0.7828555633796163,0.435150638823846,0.0,0.0,0.4454883529833507,0.8094852395165514,0.9926582307581087,2.512052386990423,4.7104097241045295,0.7983914939728853,0.9693955012814723,1.196745516030824,0.0,7.24579986841744,3.910109021959986,0.0,4.157059883766141,0.0,0.47037651334978775,2.3509497863102053,6.047944024278706,1.8259565431278642,7.183000108469986,6.725959234509188,0.5873832345520765,0.0,2.579590494979764,7.764247946380964,6.781530203773449,6.5944933128591305,6.4593529240342855,1.023148876412518,7.30843004903732,2.9536712600151027,0.0,1.9235333407884454,0.0,2.8094041539349996,0.5395400045427221,3.536040463160387,5.25779513438337,3.614450724594395,6.917515297521901,0.0,4.954266116522589,7.396133794949959,0.41367314686274775,0.575536947596565,0.0,1.352363057167222,0.0,0.9378520711997121,7.794428863544181,0.0,2.1982269631501468,7.137974781800615,0.7164957950108253,0.5834786473877658,0.0
PXMP4,6.002997239261494,0.0,1.1655325285713045,0.0,0.0,2.2994058601411904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.917670434361762,0.0,0.0,0.0,0.0,6.364411345701337,7.115366236609781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.566121032480258,1.0142338729385554,0.0,0.0,1.5073075294943274,0.0,0.0,5.772790939324088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0176582803736949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.122150869071934,0.0,0.0,0.0,0.0
MTMR11,0.0,7.24050514939098,0.0,0.0,0.0,0.0,4.19149158800837,4.547277070506375,0.5752823145723234,0.0,5.344711344267629,0.0,0.0,0.0,6.674460651560259,0.0,0.0,0.0,0.0,0.0,0.0,4.161847383069893,0.9291433435701333,0.0,0.0,2.2020321154787976,0.0,0.0,0.0,0.5583587487599897,5.01040390149057,2.0368549532973677,0.0,0.0,0.0,0.0,0.0,0.0,7.278235709788223,4.613413780860924,0.0,1.525066592078211,0.0,5.290420717497546,0.0,0.4779487462697793,2.079705784579036,7.992473880671997,0.0,0.0,0.0,0.0,0.0,3.6586799254774998,0.0,0.5773829027715489,8.559346496271669,0.5917167522897903,0.0,0.0,0.0,0.0,0.0,0.0,2.8313949113880543,0.0,0.0,1.7082622939478953,0.0,6.621314904780858,0.0,0.0,4.612051660164207,0.0
THAP2,5.0872718836812805,0.0,0.0,0.0,0.0,7.300279336834335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.376311223349873,0.0,8.143867857701924,0.0,2.5779049143706265,0.0,0.0,2.142230434370919,0.0,6.059820322968061,0.0,0.0,0.0,0.0,0.0,7.335729772420673,0.0,0.0,0.0,0.0,0.0,8.141478773648467,0.0,5.522896908558927,0.0,6.714094370268266,0.0,0.0,0.0,0.0,2.032651008243381,0.0,0.0,7.825359521845167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.326285659886844,0.0,0.0,0.0,3.7702793432097264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5256629966169206,2.426173492966552,0.0,0.0,0.0,0.0,0.0
TM7SF2,0.9734790300658076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.983917060078848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.141292176899357,0.0,0.0,0.0,0.0,0.0,0.0,3.246096407128635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHC3,2.1946418281434767,5.066945939935388,7.344943865388478,5.070436558205935,4.279025491951096,7.040366443508224,6.851186842912786,3.1893944530735316,2.8772809428703474,1.297490785084481,2.8164747835999244,0.0,2.890399996467716,5.398931764365736,8.490349505739287,4.1297528468187155,2.146570508541438,5.642285683059577,4.701022227370387,3.19725837582628,0.716879424078765,5.215356322487186,6.12190851750715,3.3200195902435983,3.7442041604512624,2.989062691506313,3.6174277929309286,2.1866653552224182,4.589667623664507,0.8082112165413211,1.3367289832539917,0.7028676164057449,2.229151049147055,3.1959916273370546,3.7058452339698085,5.57475547850367,0.10412178290555425,3.049466974207349,4.673341586632915,1.3958579825421238,2.244022400504545,7.536146174921506,2.9721503928251605,2.0596979116119503,5.362827537400776,3.2846681072567105,3.920607723913429,1.150845587800426,2.233222377657312,0.1022673583357028,0.28372149930115265,3.54314939704371,1.3053402071164657,1.7385127760303734,4.449033060026763,2.911777853414864,3.192531912111846,4.707734598099981,2.89720750464121,2.0467704221624503,2.580553144985613,5.3368510695074285,0.40248643736800344,6.210018635362867,4.1855097908929535,7.9721412002009435,1.5715651757581457,4.544924260801766,2.5947037981135495,5.7673952592656175,3.754374452712511,3.901224117480732,3.607140901351772,0.0
CREBBP,0.6279868378416855,4.220105483789958,1.0109158681007286,0.3013839576307956,3.6727760722473275,6.287603423105715,0.5325972413919776,8.033676276906602,1.6627933977371037,0.26906307757713277,0.0,0.0,1.6696164259813155,0.0,2.521701562232055,4.764839751597652,2.1822982036395318,0.0,0.0,7.292726543004216,4.183653244482656,0.0,6.342899591432081,2.7687496445723805,1.035553532646345,0.36242275666931745,0.37327959150432694,4.327917257418648,3.540523296438219,5.141240669493791,0.27024186983384857,0.4114078051456826,0.260940979923668,1.0955058933670125,0.0,0.0,8.202226694851602,0.0,1.589916855049638,0.0,0.5254685657539697,2.4351778481150754,8.10478219086263,0.27515488635872726,1.994887418072589,0.3320823199058407,0.0,4.109452501117879,1.3229260945875732,0.0,3.5069826976297627,4.144739806323587,3.670749711487494,0.0,5.563423576515341,3.131609238118606,4.81449402703099,5.2683483024182305,0.0,0.2911402653892693,1.2527426263950694,0.0,0.0,0.0,0.392326216321734,6.758449763364896,0.23826837431355818,0.28684921893804266,4.00442948040954,3.5392332708660357,0.7490682394517595,5.115799013499291,0.9161739333515799,0.0
GBA,5.8640845951633525,0.9964776918210271,0.0,0.0,0.0,0.0,1.8755441808365723,0.0,0.0,0.0,6.641612497880703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.978967804940771,6.906132981821027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.465607215973059,0.0,0.0,0.0,5.481592798725827,0.0,0.0,0.0,0.0,0.0,6.863888906474349,0.0,0.0,0.0,0.0,6.219048452254508,0.0,5.020302171273602,0.0,0.0,0.0,1.9833384117244153,0.0,3.9058803554545762,3.7019149516344014,0.0,0.0,8.116349160129149,0.0,0.0,0.0,0.0,0.0,1.2635272424513024,4.110680614722849,0.0,0.0,0.0,0.0,7.949663322493696,3.3411531829807015
MRPL37,3.0067145228897005,7.328387705946902,0.0,0.0,0.0,2.2591338611152385,4.132165525478088,0.0,0.0,0.0,0.0,0.0,0.0,4.110087574734743,0.0,0.0,3.17602750063144,7.729777069528182,2.9993289907842504,0.5708106903379753,0.0,1.1607330644354021,5.088989592567851,0.0,4.114083789117376,0.0,0.0,0.0,0.0,2.8636074645583056,0.0,0.0,5.137978879021672,1.3093217304840241,0.0,0.0,0.0,2.960011202367877,1.3018392915384784,5.456655039377404,0.0,6.092729660752595,0.0,0.0,0.0,7.84321130311197,0.0,0.0,0.0,0.0,7.3194824584283165,0.0,1.7575012201155529,0.0,0.0,5.547758275265956,8.043005403693416,0.0,0.0,0.7891983921598107,4.174789893047815,0.0,0.0,0.0,0.0,0.0,7.68016961331287,0.0,4.656038662732115,0.0,6.904809209564707,0.0,0.0,0.0
IPO4,2.4319598611983424,0.7106277074898033,0.0,0.0,0.0,7.13944902997307,0.0,1.1364998458794082,0.0,0.0,0.0,0.0,1.824702691133543,0.0,0.0,7.637900008029248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.383023387090792,0.0,0.0,7.33699741660501,0.0,0.0,0.0,0.0,3.4662747227220847,3.9536098054595654,0.0,0.0,0.0,0.0,0.0,0.0,0.5783194889951566,5.412916983302135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.574177214281042,0.0,3.676944359106912,0.0,0.0,7.430669984966987,0.8037039977202249,0.509688748770885,0.0,5.291706688181045,0.0,0.0,0.0,0.0,0.0,5.10415631166263,0.0,0.0,0.0,0.0,0.0
FGF2,0.0,0.0,0.0,0.0,0.0,0.0,5.688762243878824,0.0,6.745976779316441,0.2490399338514867,2.5231303375038316,0.0,3.1001568604625414,0.0,0.0,3.8026378501148432,0.266604262461424,0.0,3.405679288106085,3.8591247480420505,2.626137716288298,0.0,1.9028068031432646,0.0,0.0,6.456873486566849,0.0,0.0,0.0,3.7502956380903067,0.0,3.455486360108245,0.0,0.9337418239891537,6.753671385591257,1.2573606858245225,0.0,3.407763337291577,2.7631395827568253,2.5772185266880827,3.7863454365852105,3.38997698543563,0.0,0.0,0.0,5.755881016575949,8.801575802694343,0.0,0.0,0.0,1.05841348023278,0.0,0.0,0.0,6.572315203831546,0.0,0.0,0.18333914083468308,2.3077199493000737,0.0,0.0,0.1317094515155342,0.0,0.0,0.0,0.0,2.3453026908533676,0.2887495282993443,2.394593710237542,0.0,4.457128026149018,0.0,0.0,0.0
HIST1H1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.282271134755401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82312836347629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.515480658126567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN1,0.0,0.0,0.7228471953475974,0.0,4.266524208656559,0.0,2.3418804579497436,5.648315873587524,8.044678258580987,3.245545861162478,0.0,0.0,0.0,2.5844382262740067,0.0,0.0,0.0,0.0,0.0,0.4175139227199344,0.0,0.0,0.0,0.0,3.846122189216894,0.0,7.824131379386604,0.0,0.0,1.3989632213602006,0.0,2.29606088707228,0.0,3.7673052042220485,0.0,4.673415087223841,0.0,0.0,0.0,1.2991449964274158,0.0,0.0,1.459158792325174,7.272041857354355,0.0,0.0,0.0,0.0,7.2481457994680225,0.0,5.487274097036668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4105147820502244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.76961968767978,0.0,0.0
PEX19,0.0,0.0,0.0,0.0,3.0949167126592734,0.0,3.9952945590625824,0.0,0.0,5.573495715495609,0.0,0.0,0.0,0.0,0.0,6.782985108338428,0.0,0.0,1.6120551998064168,0.0,0.0,4.7629174889947175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6187672336456185,0.0,1.0695509472191949,0.0,0.0,0.0,0.0,0.0,6.622453081863282,0.0,3.8940998742516495,0.0,0.0,5.766642862099283,6.303979789837781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.314294835040148,0.0,0.0,8.66527550750739,1.3661235458321555,0.0,0.0,0.0,6.70376517879341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FH,3.0070357912476466,0.4441168085558507,1.5180063056672113,0.0,8.317285976667408,0.44742367860073556,0.5691216213940656,0.0,0.0,0.0,0.0,0.0,1.174483121588129,0.0,0.0,0.0,6.19148763997838,0.0,0.0,0.0,3.3930248568708237,3.163440765692614,0.0,0.9511244765684214,0.0,0.0,0.0,0.0,0.0,6.355703467444672,0.0,0.0,7.291778506609756,0.0,0.0,4.223476611370014,5.250021697148065,3.4665357660385285,1.6570820247514364,0.0,2.6593332061857105,6.3366065296455725,7.430427461098815,6.229482177624347,0.0,0.5236924199702573,1.4874451877045471,7.326717098584471,0.0,0.0,0.0,3.2956701345465897,1.1787273871824484,0.605151042532762,0.0,4.019906474452141,0.0,0.0,0.0,0.0,2.888739353007656,0.0,0.0,0.0,0.6873832424747613,0.0,6.673372683493768,4.1010701252121695,4.134984807198568,0.0,0.0,0.0,0.0,0.0
TRAF6,0.0,0.0,0.0,1.336043394867561,1.3895227593331922,0.0,2.588348856655623,1.972100751958517,0.0,0.0,1.3397018073383997,0.0,0.0,0.0,1.9895059939352202,1.297766618726483,0.0,0.0,3.482499826266496,1.9202399366598324,3.7052259566163643,1.9545834591698847,0.0,0.0,0.0,1.5322870327639653,0.0,0.0,0.0,0.0,0.0,1.6802298245867364,0.0,2.425931889914227,0.0,0.0,0.0,0.0,0.0,2.2730801807376384,5.904081821334674,1.2470707538297057,1.4875223648236882,1.254539623501467,0.0,0.0,0.0,2.1951302326953113,0.0,0.0,0.0,0.0,8.7523639195569,0.23841880314461034,5.5799886612218685,2.2161847710769447,0.0,6.243048277834608,0.0,0.0,2.843384941033134,0.0,0.0,0.0,0.0,0.0,2.823137919298532,2.7553683203785138,0.0,2.144875191539965,0.0,1.811590222632184,1.5976551179163,0.0
MPDU1,3.6120221628080618,1.1131403794328167,3.655615153674414,4.109795141348395,2.588044169971866,4.036257149047771,7.934988201783478,1.2618376749824654,2.2846829115842326,1.497392655620509,3.9010213310568433,0.0,0.0,6.53774645066065,1.8893372491124762,0.0,1.8926941057611857,0.0,5.657388483355841,1.2402166196941753,3.18766957964506,0.0,1.394848847887332,2.6766397705361977,1.2870762531864521,2.5815247940282298,3.990873196102271,1.8784585506332019,4.909259478559556,2.5619761498983573,2.4272897105388136,1.6585268414158543,0.0,0.0,4.155992035692328,4.541750230817771,1.0667574126079515,3.101562678127874,6.491295146369919,2.6653882228158037,7.0796127806661575,0.0,0.0,5.881500667386435,0.0,0.0,0.0,0.0,2.8336167469115527,0.0,0.0,0.0,2.4156207711636655,0.0,2.1224673147823228,1.4665957993207133,0.0,1.5034352433875484,0.0,8.338116837640671,5.070161741973682,0.0,4.49220571202173,0.0,0.0,4.763624032321932,1.3333550323255792,6.197432958268773,4.425714412568075,0.0,5.75833516085306,3.1812870512212115,5.431278623931991,0.0
WDR26,0.0,4.6351797522770894,3.2816774810747105,0.0,1.196663693311433,5.768126086370456,5.596947065437475,0.2898734085671094,2.9993831160016686,6.0179285871255095,0.0,3.9093410948433407,5.904332354049018,1.5895286105343702,4.790907544760486,0.0,5.082008491522258,0.0,0.0,1.4729815825409285,0.0,0.0,7.676196874282582,3.9308035581105325,1.4293802936061226,2.871445472804597,2.431291329042375,0.0,6.431360536494726,5.18758961577716,3.3300822034039994,6.307302830376142,0.9996385596199595,5.195300347710877,0.0,2.6928735074639985,0.0,0.9347602955045093,6.550499005278227,0.6677940504163768,0.0,0.8855236056015602,3.5531147081152272,3.974722026048839,1.4152502811051009,0.0,0.0,3.6870494872479553,3.970034545204993,2.4742543158326424,3.2242517839916203,8.302405880589305,0.0,0.0,1.657100322614851,1.094965679535759,5.004582288754174,4.7095884090131355,7.043377316891246,3.120841272086374,2.3035937335599606,0.4892438845239983,6.039842457342383,4.013095956362508,0.0,0.0,0.5903174521995502,0.12541900876841905,2.860053007503518,7.237582837877169,3.53796693203708,3.0370113964520455,0.6760407844252765,0.0
